frame_id track_id object_class alpha box_height box_width box_length box_center_x box_center_y box_center_z box_rotation_x box_rotation_y box_rotation_z box_rotation_w box2d_minx box2d_miny box2d_maxx box2d_maxy camera moving
077_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.983736038208008 17.033666610717773 0.5541036128997803 -0.007388150712709673 0.000671308478205715 0.9983301757862072 -0.05728721226114867 0.0 702.4662475585938 493.8740234375 988.1527709960938 SideFrontCam01 0
077_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.983736038208008 17.033666610717773 0.5541036128997803 -0.007388150712709673 0.000671308478205715 0.9983301757862072 -0.05728721226114867 1566.6356201171875 310.780517578125 1920.0 568.7688598632812 SideCam01 0
078_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.983488082885742 17.033626556396484 0.5541016459465027 -0.007484497445725197 0.000669131398186453 0.9983294609662984 -0.057287188165390586 0.0 702.6569213867188 493.61993408203125 988.427490234375 SideFrontCam01 0
078_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.983488082885742 17.033626556396484 0.5541016459465027 -0.007484497445725197 0.000669131398186453 0.9983294609662984 -0.057287188165390586 1566.3638916015625 310.98040771484375 1920.0 568.9728393554688 SideCam01 0
079_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.98323917388916 17.033588409423828 0.5540997385978699 -0.007529439303562483 0.0005717713879833131 0.9983291681267406 -0.05728745664300546 0.0 703.0875854492188 493.81707763671875 988.996826171875 SideFrontCam01 0
079_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.98323917388916 17.033588409423828 0.5540997385978699 -0.007529439303562483 0.0005717713879833131 0.9983291681267406 -0.05728745664300546 1566.5364990234375 311.4633483886719 1920.0 569.5364379882812 SideCam01 0
080_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.982991218566895 17.03354835510254 0.5540977716445923 -0.007482044357807114 0.0005732881763210212 0.9983295227436716 -0.05728747132914622 0.0 702.9962768554688 493.6012878417969 988.8915405273438 SideFrontCam01 0
080_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.982991218566895 17.03354835510254 0.5540977716445923 -0.007482044357807114 0.0005732881763210212 0.9983295227436716 -0.05728747132914622 1566.315673828125 311.3537902832031 1920.0 569.3959350585938 SideCam01 0
081_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.982743263244629 17.03350830078125 0.5540958046913147 -0.00743360559564525 0.0005742342188468199 0.9983298830835237 -0.05728748820945249 0.0 702.9007568359375 493.80462646484375 988.7512817382812 SideFrontCam01 0
081_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.982743263244629 17.03350830078125 0.5540958046913147 -0.00743360559564525 0.0005742342188468199 0.9983298830835237 -0.05728748820945249 1566.52392578125 311.2563171386719 1920.0 569.306640625 SideCam01 0
082_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.982495307922363 17.033470153808594 0.5540938377380371 -0.007529439303562483 0.0005717713879833131 0.9983291681267406 -0.05728745664300546 0.0 703.0897827148438 493.7427673339844 989.0112915039062 SideFrontCam01 0
082_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.982495307922363 17.033470153808594 0.5540938377380371 -0.007529439303562483 0.0005717713879833131 0.9983291681267406 -0.05728745664300546 1566.4466552734375 311.4617614746094 1920.0 569.5354614257812 SideCam01 0
083_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.982247352600098 17.033430099487305 0.5540919303894043 -0.0076265045919015634 0.0006172298605365006 0.998328414098181 -0.05728728531899473 0.0 703.109375 493.686279296875 989.041748046875 SideFrontCam01 0
083_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.982247352600098 17.033430099487305 0.5540919303894043 -0.0076265045919015634 0.0006172298605365006 0.998328414098181 -0.05728728531899473 1566.385498046875 311.48065185546875 1920.0 569.5538940429688 SideCam01 0
084_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.981998443603516 17.033390045166016 0.5540899634361267 -0.00753118818403358 0.000619982926345201 0.9983291342107579 -0.057287316324875256 0.0 702.9241333007812 493.4817810058594 988.8101806640625 SideFrontCam01 0
084_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.981998443603516 17.033390045166016 0.5540899634361267 -0.00753118818403358 0.000619982926345201 0.9983291342107579 -0.057287316324875256 1566.1805419921875 311.26800537109375 1920.0 569.2987060546875 SideCam01 0
085_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.98175048828125 17.03335189819336 0.5540879964828491 -0.00743360559564525 0.0005742342188468199 0.9983298830835237 -0.05728748820945249 0.0 702.904052734375 493.6968994140625 988.7735595703125 SideFrontCam01 0
085_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.98175048828125 17.03335189819336 0.5540879964828491 -0.00743360559564525 0.0005742342188468199 0.9983298830835237 -0.05728748820945249 1566.3919677734375 311.2542724609375 1920.0 569.3062744140625 SideCam01 0
086_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.981502532958984 17.03331184387207 0.5540860891342163 -0.007481522207362133 0.0005730028190627748 0.9983295267005566 -0.05728747342196731 0.0 702.9984741210938 493.6618957519531 988.90283203125 SideFrontCam01 0
086_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.981502532958984 17.03331184387207 0.5540860891342163 -0.007481522207362133 0.0005730028190627748 0.9983295267005566 -0.05728747342196731 1566.3504638671875 311.356689453125 1920.0 569.4194946289062 SideCam01 0
087_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.981254577636719 17.03327178955078 0.5540841221809387 -0.007529439303562483 0.0005717713879833131 0.9983291681267406 -0.05728745664300546 0.0 703.0930786132812 493.6202697753906 989.033447265625 SideFrontCam01 0
087_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.981254577636719 17.03327178955078 0.5540841221809387 -0.007529439303562483 0.0005717713879833131 0.9983291681267406 -0.05728745664300546 1566.301025390625 311.4590148925781 1920.0 569.53271484375 SideCam01 0
088_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.981005668640137 17.033233642578125 0.5540821552276611 -0.00753118818403358 0.000619982926345201 0.9983291342107579 -0.057287316324875256 0.0 702.9268188476562 493.3726806640625 988.828125 SideFrontCam01 0
088_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.981005668640137 17.033233642578125 0.5540821552276611 -0.00753118818403358 0.000619982926345201 0.9983291342107579 -0.057287316324875256 1566.052978515625 311.2652893066406 1920.0 569.2949829101562 SideCam01 0
089_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.980757713317871 17.033193588256836 0.5540801882743835 -0.007530670698842994 0.0006196928756726665 0.9983291382811071 -0.057287316558444906 0.0 702.9255981445312 493.5789794921875 988.8167114257812 SideFrontCam01 0
089_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.980757713317871 17.033193588256836 0.5540801882743835 -0.007530670698842994 0.0006196928756726665 0.9983291382811071 -0.057287316558444906 1566.255859375 311.2719421386719 1920.0 569.3245239257812 SideCam01 0
090_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.980509757995605 17.03315544128418 0.5540782809257507 -0.0075282083574683386 0.0005238503100902806 0.9983291956744869 -0.05728759659569701 0.0 703.26416015625 493.5701599121094 989.2750854492188 SideFrontCam01 0
090_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.980509757995605 17.03315544128418 0.5540782809257507 -0.0075282083574683386 0.0005238503100902806 0.9983291956744869 -0.05728759659569701 1566.2249755859375 311.64508056640625 1920.0 569.7449340820312 SideCam01 0
091_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.98026180267334 17.03311538696289 0.5540763139724731 -0.007576651817292085 0.0005229131709358632 0.998328830884993 -0.057287575728583916 0.0 703.3609619140625 493.3253479003906 989.424072265625 SideFrontCam01 0
091_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.98026180267334 17.03311538696289 0.5540763139724731 -0.007576651817292085 0.0005229131709358632 0.998328830884993 -0.057287575728583916 1565.965576171875 311.7417297363281 1920.0 569.8342895507812 SideCam01 0
092_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.980012893676758 17.0330753326416 0.5540743470191956 -0.007529439303562483 0.0005717713879833131 0.9983291681267406 -0.05728745664300546 0.0 703.0968627929688 493.5129699707031 989.0596923828125 SideFrontCam01 0
092_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.980012893676758 17.0330753326416 0.5540743470191956 -0.007529439303562483 0.0005717713879833131 0.9983291681267406 -0.05728745664300546 1566.1634521484375 311.4574279785156 1920.0 569.5353393554688 SideCam01 0
093_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.979764938354492 17.033037185668945 0.5540724396705627 -0.007482044357807114 0.0005732881763210212 0.9983295227436716 -0.05728747132914622 0.0 703.0053100585938 493.26904296875 988.9520874023438 SideFrontCam01 0
093_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.979764938354492 17.033037185668945 0.5540724396705627 -0.007482044357807114 0.0005732881763210212 0.9983295227436716 -0.05728747132914622 1565.919677734375 311.34637451171875 1920.0 569.3888549804688 SideCam01 0
094_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.979516983032227 17.032997131347656 0.5540704727172852 -0.007481522207362133 0.0005730028190627748 0.9983295267005566 -0.05728747342196731 0.0 703.00439453125 493.46478271484375 988.943359375 SideFrontCam01 0
094_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.979516983032227 17.032997131347656 0.5540704727172852 -0.007481522207362133 0.0005730028190627748 0.9983295267005566 -0.05728747342196731 1566.109130859375 311.3528747558594 1920.0 569.4186401367188 SideCam01 0
095_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.979269027709961 17.032957077026367 0.5540685057640076 -0.0075282083574683386 0.0005238503100902806 0.9983291956744869 -0.05728759659569701 0.0 703.2678833007812 493.4468078613281 989.3001708984375 SideFrontCam01 0
095_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.979269027709961 17.032957077026367 0.5540685057640076 -0.0075282083574683386 0.0005238503100902806 0.9983291956744869 -0.05728759659569701 1566.0745849609375 311.64263916015625 1920.0 569.7442626953125 SideCam01 0
096_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.979021072387695 17.03291893005371 0.55406653881073 -0.0075282083574683386 0.0005238503100902806 0.9983291956744869 -0.05728759659569701 0.0 703.2685546875 493.4220886230469 989.3051147460938 SideFrontCam01 0
096_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.979021072387695 17.03291893005371 0.55406653881073 -0.0075282083574683386 0.0005238503100902806 0.9983291956744869 -0.05728759659569701 1566.0445556640625 311.6421203613281 1920.0 569.7440795898438 SideCam01 0
097_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.978772163391113 17.032878875732422 0.5540646314620972 -0.007480817721396069 0.0005253670432855777 0.9983295500111591 -0.057287615853740266 0.0 703.1776123046875 493.19140625 989.2017211914062 SideFrontCam01 0
097_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.978772163391113 17.032878875732422 0.5540646314620972 -0.007480817721396069 0.0005253670432855777 0.9983295500111591 -0.057287615853740266 1565.807373046875 311.5321960449219 1920.0 569.6026000976562 SideCam01 0
098_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.978524208068848 17.032838821411133 0.5540626645088196 -0.0074790602893255375 0.0004771603291647404 0.9983295790840687 -0.05728776048193095 0.0 703.3450927734375 493.3827209472656 989.4155883789062 SideFrontCam01 0
098_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.978524208068848 17.032838821411133 0.5540626645088196 -0.0074790602893255375 0.0004771603291647404 0.9983295790840687 -0.05728776048193095 1565.9901123046875 311.7244567871094 1920.0 569.8379516601562 SideCam01 0
099_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.978276252746582 17.032800674438477 0.554060697555542 -0.007525745937498135 0.00042800729351277214 0.998329243686855 -0.05728787967339059 0.0 703.6085205078125 493.35992431640625 989.77294921875 SideFrontCam01 0
099_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.978276252746582 17.032800674438477 0.554060697555542 -0.007525745937498135 0.00042800729351277214 0.998329243686855 -0.05728787967339059 1565.950927734375 312.0140380859375 1920.0 570.1630859375 SideCam01 0
100_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97802734375 17.032760620117188 0.5540587306022644 -0.007477828843761452 0.0004292388291659002 0.9983296019405036 -0.05728790203111537 0.0 703.5155639648438 493.3528747558594 989.65283203125 SideFrontCam01 0
100_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97802734375 17.032760620117188 0.5540587306022644 -0.007477828843761452 0.0004292388291659002 0.9983296019405036 -0.05728790203111537 1565.9400634765625 311.910888671875 1920.0 570.0501098632812 SideCam01 0
101_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.977779388427734 17.0327205657959 0.5540568232536316 -0.0074790602893255375 0.0004771603291647404 0.9983295790840687 -0.05728776048193095 0.0 703.3471069335938 493.32763671875 989.4296264648438 SideFrontCam01 0
101_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.977779388427734 17.0327205657959 0.5540568232536316 -0.0074790602893255375 0.0004771603291647404 0.9983295790840687 -0.05728776048193095 1565.918701171875 311.7237548828125 1920.0 569.8397827148438 SideCam01 0
102_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.977531433105469 17.032682418823242 0.554054856300354 -0.007480291373918091 0.0005250818207379034 0.998329554091738 -0.05728761608789805 0.0 703.1787719726562 493.2845153808594 989.2063598632812 SideFrontCam01 0
102_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.977531433105469 17.032682418823242 0.554054856300354 -0.007480291373918091 0.0005250818207379034 0.998329554091738 -0.05728761608789805 1565.8819580078125 311.5357666015625 1920.0 569.62646484375 SideCam01 0
103_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.977283477783203 17.032642364501953 0.5540528893470764 -0.007480291373918091 0.0005250818207379034 0.998329554091738 -0.05728761608789805 0.0 703.1795043945312 493.2738037109375 989.2119750976562 SideFrontCam01 0
103_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.977283477783203 17.032642364501953 0.5540528893470764 -0.007480291373918091 0.0005250818207379034 0.998329554091738 -0.05728761608789805 1565.8638916015625 311.5359802246094 1920.0 569.6288452148438 SideCam01 0
104_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.977035522460938 17.032602310180664 0.5540509819984436 -0.0074790602893255375 0.0004771603291647404 0.9983295790840687 -0.05728776048193095 0.0 703.3494873046875 493.250732421875 989.4451904296875 SideFrontCam01 0
104_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.977035522460938 17.032602310180664 0.5540509819984436 -0.0074790602893255375 0.0004771603291647404 0.9983295790840687 -0.05728776048193095 1565.8253173828125 311.72216796875 1920.0 569.8391723632812 SideCam01 0
105_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.976786613464355 17.032564163208008 0.554049015045166 -0.007428680992430349 0.00038254932422638894 0.9983299780389138 -0.05728807296069052 0.0 703.5938110351562 493.24346923828125 989.77490234375 SideFrontCam01 0
105_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.976786613464355 17.032564163208008 0.554049015045166 -0.007428680992430349 0.00038254932422638894 0.9983299780389138 -0.05728807296069052 1565.8045654296875 311.9914855957031 1920.0 570.1416015625 SideCam01 0
106_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97653865814209 17.03252410888672 0.5540470480918884 -0.007428680992430349 0.00038254932422638894 0.9983299780389138 -0.05728807296069052 0.0 703.5949096679688 493.2218322753906 989.7823486328125 SideFrontCam01 0
106_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97653865814209 17.03252410888672 0.5540470480918884 -0.007428680992430349 0.00038254932422638894 0.9983299780389138 -0.05728807296069052 1565.773681640625 311.991455078125 1920.0 570.1436767578125 SideCam01 0
107_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.976290702819824 17.032485961914062 0.5540450811386108 -0.007525055037574588 0.0003803757372378292 0.9983292600867344 -0.057288020699385746 0.0 703.7853393554688 492.9754943847656 990.0558471679688 SideFrontCam01 0
107_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.976290702819824 17.032485961914062 0.5540450811386108 -0.007525055037574588 0.0003803757372378292 0.9983292600867344 -0.057288020699385746 1565.5108642578125 312.1913146972656 1920.0 570.34765625 SideCam01 0
108_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.976042747497559 17.032445907592773 0.554043173789978 -0.007475366233147293 0.0003333963495519797 0.9983296403011085 -0.05728819287439391 0.0 703.8590698242188 493.17840576171875 990.1443481445312 SideFrontCam01 0
108_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.976042747497559 17.032445907592773 0.554043173789978 -0.007475366233147293 0.0003333963495519797 0.9983296403011085 -0.05728819287439391 1565.7083740234375 312.2806396484375 1920.0 570.468994140625 SideCam01 0
109_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.975794792175293 17.032405853271484 0.5540412068367004 -0.007474134958230779 0.00028547486604566424 0.998329656068707 -0.05728833759557014 0.0 704.0286254882812 493.1781005859375 990.37548828125 SideFrontCam01 0
109_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.975794792175293 17.032405853271484 0.5540412068367004 -0.007474134958230779 0.00028547486604566424 0.998329656068707 -0.05728833759557014 1565.694091796875 312.4676208496094 1920.0 570.6813354492188 SideCam01 0
110_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.975545883178711 17.032367706298828 0.5540392398834229 -0.007477137944136398 0.00038160269251805563 0.9983296182609193 -0.05728804491826199 0.0 703.6936645507812 492.9029846191406 989.9437866210938 SideFrontCam01 0
110_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.975545883178711 17.032367706298828 0.5540392398834229 -0.007477137944136398 0.00038160269251805563 0.9983296182609193 -0.05728804491826199 1565.4281005859375 312.0862731933594 1920.0 570.2304077148438 SideCam01 0
111_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.975297927856445 17.03232765197754 0.55403733253479 -0.007480291373918091 0.0005250818207379034 0.998329554091738 -0.05728761608789805 0.0 703.18505859375 493.06182861328125 989.2486572265625 SideFrontCam01 0
111_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.975297927856445 17.03232765197754 0.55403733253479 -0.007480291373918091 0.0005250818207379034 0.998329554091738 -0.05728761608789805 1565.6141357421875 311.5309753417969 1920.0 569.6228637695312 SideCam01 0
112_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97504997253418 17.03228759765625 0.5540353655815125 -0.00743483652234858 0.0006221557305873035 0.9983298534547843 -0.057287344405914736 0.0 702.7544555664062 493.0326843261719 988.6769409179688 SideFrontCam01 0
112_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97504997253418 17.03228759765625 0.5540353655815125 -0.00743483652234858 0.0006221557305873035 0.9983298534547843 -0.057287344405914736 1565.5947265625 311.05419921875 1920.0 569.08984375 SideCam01 0
113_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.974802017211914 17.032249450683594 0.5540333986282349 -0.0074790602893255375 0.0004771603291647404 0.9983295790840687 -0.05728776048193095 0.0 703.3555908203125 493.03662109375 989.4865112304688 SideFrontCam01 0
113_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.974802017211914 17.032249450683594 0.5540333986282349 -0.0074790602893255375 0.0004771603291647404 0.9983295790840687 -0.05728776048193095 1565.56689453125 311.7176818847656 1920.0 569.8362426757812 SideCam01 0
114_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.974554061889648 17.032209396362305 0.5540314316749573 -0.00742991211046589 0.00043047030514425813 0.9983299577418191 -0.05728792697039089 0.0 703.4317626953125 493.0225524902344 989.5941772460938 SideFrontCam01 0
114_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.974554061889648 17.032209396362305 0.5540314316749573 -0.00742991211046589 0.00043047030514425813 0.9983299577418191 -0.05728792697039089 1565.540771484375 311.80084228515625 1920.0 569.9319458007812 SideCam01 0
115_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.974306106567383 17.032169342041016 0.5540295243263245 -0.007379532909641681 0.00033585932824514177 0.9983303494443174 -0.0572882454866115 0.0 703.6759033203125 493.02008056640625 989.9224853515625 SideFrontCam01 0
115_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.974306106567383 17.032169342041016 0.5540295243263245 -0.007379532909641681 0.00033585932824514177 0.9983303494443174 -0.0572882454866115 1565.5264892578125 312.0701599121094 1920.0 570.2340698242188 SideCam01 0
116_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.9740571975708 17.03213119506836 0.5540275573730469 -0.007381995284974415 0.0004317017184755597 0.9983303115123098 -0.057287947205091276 0.0 703.3386840820312 492.9922180175781 989.4734497070312 SideFrontCam01 0
116_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.9740571975708 17.03213119506836 0.5540275573730469 -0.007381995284974415 0.0004317017184755597 0.9983303115123098 -0.057287947205091276 1565.509033203125 311.6965637207031 1920.0 569.81494140625 SideCam01 0
117_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.973809242248535 17.03209114074707 0.5540255904197693 -0.007431143212277874 0.00047839178341237674 0.9983299352570733 -0.05728777898878771 0.0 703.2645263671875 492.9440612792969 989.3787841796875 SideFrontCam01 0
117_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.973809242248535 17.03209114074707 0.5540255904197693 -0.007431143212277874 0.00047839178341237674 0.9983299352570733 -0.05728777898878771 1565.458984375 311.6122741699219 1920.0 569.7190551757812 SideCam01 0
118_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97356128692627 17.03205108642578 0.5540236830711365 -0.007480291373918091 0.0005250818207379034 0.998329554091738 -0.05728761608789805 0.0 703.1905517578125 492.903564453125 989.285888671875 SideFrontCam01 0
118_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97356128692627 17.03205108642578 0.5540236830711365 -0.007480291373918091 0.0005250818207379034 0.998329554091738 -0.05728761608789805 1565.4139404296875 311.52850341796875 1920.0 569.6256713867188 SideCam01 0
119_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.973065376281738 17.031972885131836 0.5540197491645813 -0.007525745937498135 0.00042800729351277214 0.998329243686855 -0.05728787967339059 0.0 703.62353515625 492.8597717285156 989.8736572265625 SideFrontCam01 0
119_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.973065376281738 17.031972885131836 0.5540197491645813 -0.007525745937498135 0.00042800729351277214 0.998329243686855 -0.05728787967339059 1565.341552734375 312.0039978027344 1920.0 570.1593017578125 SideCam01 0
120_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.972816467285156 17.03193473815918 0.5540177822113037 -0.007526977039904864 0.0004759288003522323 0.9983292208819856 -0.057287737270601276 0.0 703.4556274414062 492.8332214355469 989.6539916992188 SideFrontCam01 0
120_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.972816467285156 17.03193473815918 0.5540177822113037 -0.007526977039904864 0.0004759288003522323 0.9983292208819856 -0.057287737270601276 1565.3140869140625 311.81719970703125 1920.0 569.9512329101562 SideCam01 0
121_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97256851196289 17.03189468383789 0.5540158748626709 -0.007480291373918091 0.0005250818207379034 0.998329554091738 -0.05728761608789805 0.0 703.193359375 492.80718994140625 989.3047485351562 SideFrontCam01 0
121_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97256851196289 17.03189468383789 0.5540158748626709 -0.007480291373918091 0.0005250818207379034 0.998329554091738 -0.05728761608789805 1565.297119140625 311.5265197753906 1920.0 569.6245727539062 SideCam01 0
122_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.972320556640625 17.0318546295166 0.5540139079093933 -0.007529961566004476 0.0005720613162299182 0.9983291640927846 -0.05728745540227048 0.0 703.1210327148438 492.5513610839844 989.2258911132812 SideFrontCam01 0
122_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.972320556640625 17.0318546295166 0.5540139079093933 -0.007529961566004476 0.0005720613162299182 0.9983291640927846 -0.05728745540227048 1565.0361328125 311.4360046386719 1920.0 569.502197265625 SideCam01 0
123_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97207260131836 17.031816482543945 0.5540119409561157 -0.007480817721396069 0.0005253670432855777 0.9983295500111591 -0.057287615853740266 0.0 703.197021484375 492.5434265136719 989.3323364257812 SideFrontCam01 0
123_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97207260131836 17.031816482543945 0.5540119409561157 -0.007480817721396069 0.0005253670432855777 0.9983295500111591 -0.057287615853740266 1565.017578125 311.5193176269531 1920.0 569.5979614257812 SideCam01 0
124_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.971824645996094 17.031776428222656 0.5540100336074829 -0.007482044357807114 0.0005732881763210212 0.9983295227436716 -0.05728747132914622 0.0 703.028564453125 492.5159606933594 989.1094360351562 SideFrontCam01 0
124_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.971824645996094 17.031776428222656 0.5540100336074829 -0.007482044357807114 0.0005732881763210212 0.9983295227436716 -0.05728747132914622 1564.994140625 311.33209228515625 1920.0 569.3875122070312 SideCam01 0
125_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.971575736999512 17.031736373901367 0.5540080666542053 -0.007482044357807114 0.0005732881763210212 0.9983295227436716 -0.05728747132914622 0.0 703.0289916992188 492.48626708984375 989.1123046875 SideFrontCam01 0
125_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.971575736999512 17.031736373901367 0.5540080666542053 -0.007482044357807114 0.0005732881763210212 0.9983295227436716 -0.05728747132914622 1564.96240234375 311.33111572265625 1920.0 569.385009765625 SideCam01 0
126_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.971327781677246 17.03169822692871 0.5540060997009277 -0.0074353537755513085 0.0006224365908111606 0.9983298495473828 -0.05728734231593437 0.0 702.7670288085938 492.4520568847656 988.7647094726562 SideFrontCam01 0
126_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.971327781677246 17.03169822692871 0.5540060997009277 -0.0074353537755513085 0.0006224365908111606 0.9983298495473828 -0.05728734231593437 1564.9349365234375 311.040283203125 1920.0 569.058349609375 SideCam01 0
127_1 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97107982635498 17.031658172607422 0.5540041327476501 -0.007432374529478175 0.0005263132304407964 0.9983299103697378 -0.057287632735070204 0.0 703.1039428710938 492.660400390625 989.208251953125 SideFrontCam01 0
127_3 2 vehicle -10 1.75 2.0167253017425537 4.577319145202637 14.97107982635498 17.031658172607422 0.5540041327476501 -0.007432374529478175 0.0005263132304407964 0.9983299103697378 -0.057287632735070204 1565.1221923828125 311.42010498046875 1920.0 569.5072631835938 SideCam01 0
